customer_id,Recency,Frequency,Monetary,cart_size,customer_satisfaction,customer_age_group,customer_gender,region,store_location_type,is_rewards_member,order_channel,Cluster_Socio_KM,Cluster_Socio_LCA,LCA_Socio_Prob_Max,Cluster_RFM_KM,Cluster_RFM_LCA,LCA_RFM_Prob_Max,Nombre_RFM,Nombre_Socio,Segmento_Nombre,Segmento_Final,num_customizations,fulfillment_time_min
CUST_12581,166,6,90.13,4.0,3.1666666666666665,35-44,Male,Northeast,Suburban,1,Drive-Thru,0,0,0.49689781648579484,2,1,0.8909349162968813,Regulares Activos,Adultos Drive-Thru,Adultos Drive-Thru · Regulares Activos,0_2,1.8333333333333333,4.1499999999999995
CUST_12582,57,6,114.88000000000001,5.0,4.5,45-54,Female,Southwest,Rural,1,Mobile App,0,1,0.8218096819326838,2,1,0.7449393929864847,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,1.5,5.3999999999999995
CUST_12583,107,11,195.85,4.545454545454546,3.6363636363636362,18-24,Male,Southwest,Urban,1,Mobile App,0,1,0.9751134848732276,1,2,0.6790911163278148,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,1.9090909090909092,5.109090909090909
CUST_12584,12,7,111.52,4.571428571428571,3.5714285714285716,55+,Prefer not to say,Southeast,Rural,0,Drive-Thru,2,2,0.9866276885193311,2,1,0.6387605500501832,Regulares Activos,Tradicionales Presenciales,Tradicionales Presenciales · Regulares Activos,2_2,1.4285714285714286,5.028571428571429
CUST_12585,100,2,29.11,3.5,4.5,25-34,Female,Southwest,Suburban,0,Drive-Thru,2,1,0.5675481894491422,2,1,0.9890825306607314,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,2.0,4.45
CUST_12586,146,13,208.24,3.923076923076923,3.6153846153846154,45-54,Prefer not to say,West,Suburban,0,Mobile App,2,1,0.7279831407453082,1,3,0.6414974352054289,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,2.230769230769231,4.530769230769231
CUST_12587,133,12,193.82,4.166666666666667,3.6666666666666665,18-24,Female,West,Urban,0,Mobile App,2,1,0.9613059915744117,1,2,0.5914314210970912,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,1.75,4.45
CUST_12588,23,9,123.63,3.2222222222222223,3.5555555555555554,45-54,Male,Southeast,Rural,1,Drive-Thru,0,0,0.5543645317988123,1,2,0.651379170518787,Leales Premium,Adultos Drive-Thru,Adultos Drive-Thru · Leales Premium,0_1,2.111111111111111,5.255555555555556
CUST_12589,9,7,95.6,4.142857142857143,3.5714285714285716,35-44,Non-binary,Southeast,Suburban,0,In-Store Cashier,2,2,0.8485331066289697,2,1,0.7344813995553218,Regulares Activos,Tradicionales Presenciales,Tradicionales Presenciales · Regulares Activos,2_2,1.1428571428571428,4.6571428571428575
CUST_12590,337,5,71.8,3.4,3.8,18-24,Male,Southeast,Urban,1,Mobile App,0,1,0.9735371617868194,0,1,0.6506676264750234,Dormidos,Jóvenes Digitales,Jóvenes Digitales · Dormidos,1_0,1.6,4.24
CUST_12591,30,7,104.2,3.857142857142857,4.142857142857143,35-44,Prefer not to say,Northeast,Rural,0,In-Store Cashier,2,2,0.8102323415950353,2,1,0.6976466225443544,Regulares Activos,Tradicionales Presenciales,Tradicionales Presenciales · Regulares Activos,2_2,1.7142857142857142,4.971428571428571
CUST_12592,367,2,25.22,3.5,3.5,18-24,Female,Midwest,Urban,1,Drive-Thru,0,1,0.6325991647186582,0,0,0.9060203462583744,Dormidos,Jóvenes Digitales,Jóvenes Digitales · Dormidos,1_0,1.5,4.15
CUST_12593,55,3,42.35,3.6666666666666665,4.333333333333333,45-54,Female,Northeast,Suburban,0,In-Store Cashier,2,2,0.814651543990533,2,1,0.988119321351296,Regulares Activos,Tradicionales Presenciales,Tradicionales Presenciales · Regulares Activos,2_2,1.0,3.233333333333333
CUST_12594,130,7,87.27,3.5714285714285716,3.7142857142857144,55+,Prefer not to say,West,Suburban,1,Drive-Thru,0,2,0.9836511701714101,2,1,0.8360653411654713,Regulares Activos,Tradicionales Presenciales,Tradicionales Presenciales · Regulares Activos,2_2,0.8571428571428571,5.2
CUST_12595,87,9,132.92000000000002,3.888888888888889,2.888888888888889,18-24,Male,Midwest,Rural,0,Drive-Thru,1,1,0.43022429099892,1,2,0.6643132288011329,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,1.3333333333333333,4.199999999999999
CUST_12596,17,8,128.96,3.875,3.5,25-34,Male,Southwest,Rural,0,Drive-Thru,1,1,0.5146433522848797,1,2,0.5870807470274432,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,2.625,4.2875
CUST_12597,288,10,123.19,3.2,3.8,35-44,Prefer not to say,Southwest,Urban,0,Drive-Thru,2,0,0.4895087137564153,1,2,0.5609308838431802,Leales Premium,Adultos Drive-Thru,Adultos Drive-Thru · Leales Premium,0_1,2.1,5.11
CUST_12598,165,4,38.83,2.5,4.25,18-24,Non-binary,Southeast,Rural,1,Drive-Thru,0,1,0.6903478484833405,0,1,0.9745208337431978,Dormidos,Jóvenes Digitales,Jóvenes Digitales · Dormidos,1_0,1.5,4.275
CUST_12599,47,5,85.15,4.6,4.2,18-24,Female,Northeast,Urban,1,Mobile App,0,1,0.9777389210634695,2,1,0.9128050565954862,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,1.0,5.9
CUST_12600,59,5,61.3,3.0,4.4,25-34,Female,Southeast,Urban,1,Mobile App,0,1,0.9807221909911189,2,1,0.9552954108439009,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,1.4,3.9
CUST_12601,255,7,96.0,3.2857142857142856,3.2857142857142856,45-54,Prefer not to say,Northeast,Rural,0,Mobile App,2,1,0.7161096077152262,0,1,0.8432284824013117,Dormidos,Jóvenes Digitales,Jóvenes Digitales · Dormidos,1_0,2.142857142857143,4.485714285714286
CUST_12602,247,4,71.33,5.0,4.0,45-54,Female,Southwest,Urban,1,Drive-Thru,0,0,0.4751121137053654,0,1,0.9180830322012957,Dormidos,Adultos Drive-Thru,Adultos Drive-Thru · Dormidos,0_0,2.5,4.075
CUST_12603,72,8,86.19,3.0,3.125,35-44,Male,Northeast,Rural,1,In-Store Cashier,0,2,0.7755851312233017,2,1,0.735956360429483,Regulares Activos,Tradicionales Presenciales,Tradicionales Presenciales · Regulares Activos,2_2,1.375,4.1625
CUST_12604,25,7,117.87,4.285714285714286,4.714285714285714,18-24,Male,Northeast,Rural,1,Mobile App,0,1,0.9680973169109562,2,1,0.6053929127475827,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,1.7142857142857142,4.5
CUST_12605,83,6,96.72,3.5,4.333333333333333,25-34,Male,Northeast,Rural,1,Mobile App,0,1,0.9732457472204242,2,1,0.8418637330416854,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,2.5,4.3500000000000005
CUST_12606,33,4,61.519999999999996,4.0,3.5,18-24,Male,Midwest,Rural,0,In-Store Cashier,1,2,0.5881059844206394,2,1,0.9686749088416902,Regulares Activos,Tradicionales Presenciales,Tradicionales Presenciales · Regulares Activos,2_2,2.0,3.775
CUST_12607,7,5,58.39,3.0,3.4,35-44,Male,West,Rural,0,In-Store Cashier,1,2,0.8006064632959695,2,1,0.9521007062988427,Regulares Activos,Tradicionales Presenciales,Tradicionales Presenciales · Regulares Activos,2_2,1.0,4.14
CUST_12608,23,7,123.03,4.142857142857143,3.7142857142857144,25-34,Male,West,Suburban,0,In-Store Cashier,1,2,0.6794082568504276,1,1,0.5679152463516685,Leales Premium,Tradicionales Presenciales,Tradicionales Presenciales · Leales Premium,2_1,2.857142857142857,4.742857142857142
CUST_12609,130,11,150.17000000000002,3.6363636363636362,4.2727272727272725,35-44,Male,Northeast,Urban,1,Drive-Thru,0,0,0.47147516513668647,1,2,0.8162453506378934,Leales Premium,Adultos Drive-Thru,Adultos Drive-Thru · Leales Premium,0_1,1.4545454545454546,4.5
CUST_12610,71,9,125.77000000000001,3.7777777777777777,4.0,45-54,Prefer not to say,Southwest,Suburban,1,In-Store Cashier,0,2,0.7597999077963071,1,2,0.6316368788271884,Leales Premium,Tradicionales Presenciales,Tradicionales Presenciales · Leales Premium,2_1,1.1111111111111112,4.333333333333333
CUST_12611,103,7,126.4,4.285714285714286,3.2857142857142856,25-34,Male,Midwest,Rural,0,Mobile App,1,1,0.943144080799587,1,1,0.6047719786558102,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,2.7142857142857144,4.4714285714285715
CUST_12612,125,8,108.49000000000001,3.25,3.875,18-24,Male,West,Suburban,0,Mobile App,1,1,0.9515631917203858,1,1,0.6340154233392151,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,2.0,4.7125
CUST_12613,76,4,39.55,2.0,3.5,18-24,Male,Midwest,Suburban,0,In-Store Cashier,1,2,0.6038469046587985,2,1,0.9839364539905701,Regulares Activos,Tradicionales Presenciales,Tradicionales Presenciales · Regulares Activos,2_2,1.5,4.175
CUST_12614,189,9,137.89,3.2222222222222223,3.0,18-24,Female,Midwest,Urban,0,Mobile App,2,1,0.9524455898648684,1,2,0.6253243520131151,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,2.5555555555555554,4.944444444444445
CUST_12615,164,3,31.840000000000003,2.6666666666666665,2.0,45-54,Female,Southeast,Urban,1,In-Store Cashier,0,2,0.7799603231061989,0,1,0.9703078997565454,Dormidos,Tradicionales Presenciales,Tradicionales Presenciales · Dormidos,2_0,1.3333333333333333,3.9
CUST_12616,133,7,110.55,3.857142857142857,3.4285714285714284,45-54,Male,West,Suburban,0,Mobile App,1,1,0.7155210384899029,2,1,0.7257802506003761,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,2.5714285714285716,4.814285714285715
CUST_12617,22,5,75.09,3.6,4.6,35-44,Male,Midwest,Urban,0,Mobile App,1,1,0.6775308081001105,2,1,0.9281719923258247,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,2.2,5.32
CUST_12618,6,4,53.03,3.5,3.25,45-54,Male,Southwest,Suburban,1,Mobile App,0,1,0.8206581800678626,2,1,0.9732244395851981,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,1.25,5.675
CUST_12619,57,4,69.15,4.25,5.0,25-34,Female,Northeast,Rural,1,Mobile App,0,1,0.9767240645293821,2,1,0.9638933087906183,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,1.75,4.975
CUST_12620,30,6,66.91,2.5,4.333333333333333,25-34,Female,Southwest,Suburban,1,Drive-Thru,0,1,0.6939109268112585,2,1,0.913802636250399,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,1.3333333333333333,4.783333333333333
CUST_12621,195,6,86.02000000000001,2.8333333333333335,3.5,25-34,Prefer not to say,West,Suburban,1,Drive-Thru,0,1,0.6507873020214986,2,1,0.9064468692045665,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,4.0,4.3999999999999995
CUST_12622,40,8,135.4,4.375,4.125,25-34,Female,Southeast,Rural,1,Mobile App,0,1,0.9759298237305468,1,2,0.6128802180533955,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,1.625,4.85
CUST_12623,88,9,134.53,3.888888888888889,3.3333333333333335,35-44,Male,Midwest,Suburban,0,In-Store Cashier,1,2,0.777391428860329,1,2,0.6730139757226676,Leales Premium,Tradicionales Presenciales,Tradicionales Presenciales · Leales Premium,2_1,1.6666666666666667,4.466666666666667
CUST_12624,69,8,143.01,4.625,4.25,35-44,Male,Southwest,Rural,0,Kiosk,1,0,0.8111728518024177,1,2,0.6407707051753713,Leales Premium,Adultos Drive-Thru,Adultos Drive-Thru · Leales Premium,0_1,2.0,3.65
CUST_12625,73,11,141.1,3.4545454545454546,3.272727272727273,55+,Female,Midwest,Urban,1,Drive-Thru,0,2,0.9813413901336512,1,2,0.820711248036417,Leales Premium,Tradicionales Presenciales,Tradicionales Presenciales · Leales Premium,2_1,1.3636363636363635,5.081818181818182
CUST_12626,16,6,65.69,2.6666666666666665,3.5,35-44,Male,Northeast,Suburban,1,Drive-Thru,0,0,0.49689781648579484,2,1,0.91314857281649,Regulares Activos,Adultos Drive-Thru,Adultos Drive-Thru · Regulares Activos,0_2,1.0,5.1000000000000005
CUST_12627,46,4,59.05,3.75,4.0,18-24,Male,West,Suburban,0,Mobile App,1,1,0.9515631917203858,2,1,0.9717238038822411,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,1.75,4.1
CUST_12628,146,8,135.28,4.375,3.25,18-24,Female,Northeast,Urban,1,Mobile App,0,1,0.9777389210634695,1,2,0.5334498020038172,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,2.0,4.625
CUST_12629,16,8,94.84,2.875,3.375,35-44,Male,Midwest,Suburban,0,Drive-Thru,1,0,0.5841558205535424,2,1,0.6462922805464881,Regulares Activos,Adultos Drive-Thru,Adultos Drive-Thru · Regulares Activos,0_2,1.5,4.275
CUST_12630,4,11,162.87,3.272727272727273,3.272727272727273,25-34,Male,Southeast,Urban,0,Mobile App,1,1,0.9641715107789056,1,2,0.8146194598699332,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,2.1818181818181817,5.090909090909091
CUST_12631,2,6,93.25,4.333333333333333,2.8333333333333335,35-44,Male,Southeast,Suburban,0,Drive-Thru,1,0,0.5220744474229705,2,1,0.8206482531344795,Regulares Activos,Adultos Drive-Thru,Adultos Drive-Thru · Regulares Activos,0_2,1.5,5.016666666666667
CUST_12632,224,5,77.08,3.4,4.4,35-44,Female,Southeast,Rural,0,Mobile App,2,1,0.7140794091195279,0,1,0.9383650842917756,Dormidos,Jóvenes Digitales,Jóvenes Digitales · Dormidos,1_0,2.2,4.7
CUST_12633,107,8,135.05,4.375,3.5,18-24,Male,West,Urban,0,Mobile App,1,1,0.9556282963116605,1,2,0.561348213730016,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,1.5,4.3125
CUST_12634,74,8,105.17,3.375,3.375,45-54,Female,Midwest,Rural,1,Drive-Thru,0,0,0.5981677559942847,1,1,0.6192701692049537,Leales Premium,Adultos Drive-Thru,Adultos Drive-Thru · Leales Premium,0_1,1.875,5.125
CUST_12635,44,8,127.64,4.125,3.375,35-44,Female,Midwest,Urban,1,Mobile App,0,1,0.798871357649728,1,2,0.5579801411043454,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,1.0,4.1625000000000005
CUST_12636,68,6,95.05,3.5,3.6666666666666665,18-24,Female,Midwest,Rural,1,Mobile App,0,1,0.9631801251623248,2,1,0.8420709572736877,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,2.8333333333333335,5.116666666666666
CUST_12637,7,5,70.92,3.0,3.4,18-24,Female,Northeast,Urban,1,Mobile App,0,1,0.9777389210634695,2,1,0.932888494644696,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,2.8,3.5
CUST_12638,28,5,77.7,4.2,4.4,25-34,Male,West,Rural,0,Mobile App,1,1,0.9536532214070739,2,1,0.9243402293653248,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,1.0,5.54
CUST_12639,104,6,64.3,2.1666666666666665,4.0,45-54,Non-binary,Southeast,Urban,0,In-Store Cashier,2,2,0.848527190368826,2,1,0.9343453405253189,Regulares Activos,Tradicionales Presenciales,Tradicionales Presenciales · Regulares Activos,2_2,2.1666666666666665,4.1499999999999995
CUST_12640,60,5,92.87,4.6,3.6,18-24,Male,Southeast,Rural,0,Mobile App,1,1,0.9470653056325185,2,1,0.8973209811078983,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,2.4,4.54
CUST_12641,68,6,90.64999999999999,4.5,3.6666666666666665,45-54,Male,Southeast,Urban,1,Drive-Thru,0,0,0.49672011095592516,2,1,0.8580918616089519,Regulares Activos,Adultos Drive-Thru,Adultos Drive-Thru · Regulares Activos,0_2,1.0,4.933333333333334
CUST_12642,13,5,85.16,4.0,3.0,35-44,Male,Midwest,Urban,1,Drive-Thru,0,0,0.551525030107098,2,1,0.9040853588636824,Regulares Activos,Adultos Drive-Thru,Adultos Drive-Thru · Regulares Activos,0_2,2.6,4.5600000000000005
CUST_12643,46,5,67.83,3.6,3.8,45-54,Female,Northeast,Rural,0,In-Store Cashier,2,2,0.7977739596857244,2,1,0.9447335375897936,Regulares Activos,Tradicionales Presenciales,Tradicionales Presenciales · Regulares Activos,2_2,1.4,3.5599999999999996
CUST_12644,116,10,165.78,4.0,3.7,35-44,Male,Midwest,Urban,1,Mobile App,0,1,0.7749392232638149,1,2,0.8174099477738369,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,2.0,4.779999999999999
CUST_12645,25,8,116.21,3.375,3.75,18-24,Female,Midwest,Rural,1,In-Store Cashier,0,2,0.4815558185362589,1,1,0.504010365447894,Leales Premium,Tradicionales Presenciales,Tradicionales Presenciales · Leales Premium,2_1,2.375,5.6
CUST_12646,122,5,94.31,4.6,3.8,35-44,Female,West,Urban,1,Mobile App,0,1,0.831276765646896,2,1,0.9097861335305292,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,3.2,3.96
CUST_12647,69,6,88.65,4.0,3.3333333333333335,45-54,Female,Northeast,Rural,1,Drive-Thru,0,0,0.519791473694756,2,1,0.8652701569346039,Regulares Activos,Adultos Drive-Thru,Adultos Drive-Thru · Regulares Activos,0_2,1.6666666666666667,4.7
CUST_12648,14,5,84.66,4.6,3.4,35-44,Male,Midwest,Suburban,0,Mobile App,1,1,0.6571290906747732,2,1,0.9055824307676337,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,1.4,3.18
CUST_12649,7,10,133.43,2.9,3.8,35-44,Male,Southeast,Urban,0,Mobile App,1,1,0.7309318276829426,1,2,0.7860483500330643,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,2.0,4.54
CUST_12650,343,7,110.97999999999999,4.428571428571429,3.5714285714285716,45-54,Female,Southeast,Urban,1,Drive-Thru,0,0,0.47848762758964675,0,1,0.7575580871207195,Dormidos,Adultos Drive-Thru,Adultos Drive-Thru · Dormidos,0_0,1.4285714285714286,5.528571428571429
CUST_12651,187,5,67.55,4.0,3.6,55+,Female,Midwest,Rural,1,In-Store Cashier,0,2,0.9970983881408341,0,1,0.954824170006459,Dormidos,Tradicionales Presenciales,Tradicionales Presenciales · Dormidos,2_0,1.4,3.5799999999999996
CUST_12652,24,6,95.34,4.166666666666667,3.8333333333333335,25-34,Female,Northeast,Rural,0,Mobile App,2,1,0.9624141375401739,2,1,0.8218889300962057,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,1.8333333333333333,4.233333333333333
CUST_12653,30,6,84.5,4.166666666666667,3.8333333333333335,35-44,Female,Southwest,Urban,0,Kiosk,2,0,0.766808103172214,2,1,0.865071976494598,Regulares Activos,Adultos Drive-Thru,Adultos Drive-Thru · Regulares Activos,0_2,0.3333333333333333,4.566666666666666
CUST_12654,34,4,86.84,5.0,4.0,35-44,Male,Southwest,Urban,1,Mobile App,0,1,0.8258299716688041,2,1,0.9379658540492335,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,2.25,5.3
CUST_12655,243,6,78.52,3.6666666666666665,3.5,18-24,Prefer not to say,Southwest,Urban,1,In-Store Cashier,0,2,0.5179857210329238,0,1,0.9156760379496192,Dormidos,Tradicionales Presenciales,Tradicionales Presenciales · Dormidos,2_0,1.0,4.8
CUST_12656,71,10,134.87,3.3,3.5,35-44,Non-binary,West,Urban,0,Mobile App,2,1,0.8072205108688049,1,2,0.7625961443523706,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,2.1,4.64
CUST_12657,73,7,120.27,4.857142857142857,3.4285714285714284,25-34,Male,West,Rural,0,In-Store Cashier,1,2,0.6679685753261569,1,1,0.6244247669201161,Leales Premium,Tradicionales Presenciales,Tradicionales Presenciales · Leales Premium,2_1,1.2857142857142858,4.5
CUST_12658,49,8,126.01,4.0,4.125,25-34,Male,Southeast,Rural,0,Drive-Thru,1,1,0.4972287729122756,1,2,0.5429494587562969,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,2.0,4.1625
CUST_12659,39,7,104.9,4.0,4.285714285714286,45-54,Female,Midwest,Rural,0,In-Store Cashier,2,2,0.7451441658554245,2,1,0.6993103417766617,Regulares Activos,Tradicionales Presenciales,Tradicionales Presenciales · Regulares Activos,2_2,1.2857142857142858,4.0
CUST_12660,30,5,69.74000000000001,4.0,4.2,55+,Male,West,Rural,1,Drive-Thru,0,2,0.9826518498934503,2,1,0.9391201853657138,Regulares Activos,Tradicionales Presenciales,Tradicionales Presenciales · Regulares Activos,2_2,1.0,5.220000000000001
CUST_12661,98,8,131.54000000000002,4.0,4.125,25-34,Male,Southwest,Suburban,1,Mobile App,0,1,0.9771927747350513,1,2,0.54403838874483,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,2.125,4.9625
CUST_12662,16,8,143.46,4.375,2.875,18-24,Female,West,Rural,1,Mobile App,0,1,0.9701033241133104,1,2,0.6786998319762952,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,2.5,5.1125
CUST_12663,116,7,101.97,3.2857142857142856,3.857142857142857,18-24,Female,Southwest,Suburban,1,Mobile App,0,1,0.9763197180169888,2,1,0.7625430958073157,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,2.142857142857143,3.628571428571429
CUST_12664,100,6,79.53,3.3333333333333335,3.6666666666666665,35-44,Non-binary,Northeast,Suburban,0,Drive-Thru,2,2,0.45606641020687333,2,1,0.9014761651585997,Regulares Activos,Tradicionales Presenciales,Tradicionales Presenciales · Regulares Activos,2_2,1.8333333333333333,3.216666666666667
CUST_12665,175,6,84.48,3.1666666666666665,4.333333333333333,35-44,Female,Northeast,Urban,0,Mobile App,2,1,0.7643289862021533,2,1,0.9068429020683177,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,2.0,4.883333333333334
CUST_12666,48,4,50.5,3.0,3.75,18-24,Female,Midwest,Suburban,0,Drive-Thru,2,1,0.487567609483006,2,1,0.9776704442798744,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,1.75,4.425
CUST_12667,85,6,102.69,4.333333333333333,3.3333333333333335,35-44,Male,Southwest,Suburban,0,Mobile App,1,1,0.725212975479588,2,1,0.8187058873845285,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,2.6666666666666665,3.9166666666666665
CUST_12668,97,4,55.5,2.75,4.0,25-34,Male,West,Urban,0,Mobile App,1,1,0.9627113465133744,2,1,0.9767317825658292,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,2.25,3.25
CUST_12669,3,14,209.48,3.857142857142857,3.2142857142857144,18-24,Female,West,Rural,1,Mobile App,0,1,0.9701033241133104,1,3,0.794700521816543,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,1.9285714285714286,4.0928571428571425
CUST_12670,148,6,88.3,4.0,3.8333333333333335,45-54,Male,Southwest,Urban,0,In-Store Cashier,1,2,0.8107572378046641,2,1,0.891278564537123,Regulares Activos,Tradicionales Presenciales,Tradicionales Presenciales · Regulares Activos,2_2,1.8333333333333333,4.5
CUST_12671,126,7,121.3,4.571428571428571,3.0,25-34,Male,West,Rural,1,Drive-Thru,0,1,0.6178757161428566,1,1,0.6555146216959816,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,1.5714285714285714,4.928571428571429
CUST_12672,43,5,65.23,3.0,3.8,25-34,Female,West,Urban,0,In-Store Cashier,2,2,0.6789132404448252,2,1,0.9480265686239691,Regulares Activos,Tradicionales Presenciales,Tradicionales Presenciales · Regulares Activos,2_2,1.8,3.8
CUST_12673,61,7,111.03,3.7142857142857144,3.4285714285714284,25-34,Female,Southeast,Urban,0,Mobile App,2,1,0.968791725922502,2,1,0.6762262343430377,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,2.5714285714285716,4.3
CUST_12674,1,9,166.89,5.222222222222222,4.0,35-44,Female,West,Urban,1,Drive-Thru,0,0,0.470525950511494,1,2,0.8284090711916048,Leales Premium,Adultos Drive-Thru,Adultos Drive-Thru · Leales Premium,0_1,1.7777777777777777,4.677777777777778
CUST_12675,9,8,135.46,4.0,4.25,25-34,Female,Southwest,Suburban,0,Mobile App,2,1,0.9679064412084225,1,2,0.6351657986517637,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,2.0,4.5
CUST_12676,2,7,110.72,4.142857142857143,4.428571428571429,18-24,Female,Southwest,Rural,0,Mobile App,2,1,0.9564860019040881,2,1,0.6368792660786423,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,1.5714285714285714,4.285714285714286
CUST_12677,19,6,70.48,3.1666666666666665,3.6666666666666665,35-44,Prefer not to say,West,Suburban,0,In-Store Cashier,2,2,0.8194496210186675,2,1,0.9024750211306747,Regulares Activos,Tradicionales Presenciales,Tradicionales Presenciales · Regulares Activos,2_2,1.1666666666666667,3.4333333333333336
CUST_12678,131,5,66.56,3.6,4.0,35-44,Male,West,Urban,0,In-Store Cashier,1,2,0.8316037534141524,2,1,0.9565486674815793,Regulares Activos,Tradicionales Presenciales,Tradicionales Presenciales · Regulares Activos,2_2,1.0,3.4
CUST_12679,12,9,153.34,4.444444444444445,3.6666666666666665,25-34,Female,West,Rural,0,Mobile App,2,1,0.9595729495114683,1,2,0.7961837073472671,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,2.3333333333333335,4.322222222222222
CUST_12680,49,11,168.66,4.090909090909091,3.727272727272727,25-34,Male,West,Rural,1,Drive-Thru,0,1,0.6178757161428566,1,2,0.8001936322649189,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,1.0,4.636363636363637
CUST_12681,5,9,130.71,3.7777777777777777,4.333333333333333,25-34,Female,Southeast,Rural,1,Mobile App,0,1,0.9759298237305468,1,2,0.7036878051569674,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,1.5555555555555556,4.111111111111111
CUST_12682,14,9,130.57,3.5555555555555554,4.111111111111111,25-34,Female,Southwest,Suburban,0,Mobile App,2,1,0.9679064412084225,1,2,0.6974361960038624,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,1.3333333333333333,4.633333333333334
CUST_12683,115,6,85.8,2.8333333333333335,4.0,25-34,Female,West,Suburban,0,Mobile App,2,1,0.9644968614579137,2,1,0.8889624880460193,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,2.1666666666666665,4.95
CUST_12684,59,6,91.44,4.166666666666667,3.5,35-44,Non-binary,Midwest,Suburban,0,Drive-Thru,2,0,0.49581228966048047,2,1,0.8518515684021934,Regulares Activos,Adultos Drive-Thru,Adultos Drive-Thru · Regulares Activos,0_2,1.5,4.716666666666666
